text,label
"only in the &-eh in the university, &-eh but in my, in my job, yes, I, I read a lot of a lot of book of English.",0
"all the software &-eh &-eh always &-eh have the, the, the book in, in English so that I have to read a lot of.",0
"yes, sí, yes, I have to read &-eh a lot of.",0
"&-hm.",1
"so, &-eh start with the tasks?",0
"&-huhuh sí &-ehm do you want to do the rest of the &+quest do you want to go through the rest of the questions for tarea one uno porque hay, hay algunas &-eh preguntas &-eh &-eh en primer lugar y, y &-ehm (des)pués &-eh las los &+imag imágenes.",1
"yes &-eh &-eh start with the the question <or, or with the> [>].",0
"<yea xxx> [<].",1
"okay, start you?",0
"yes, of course, sí, sí, yes, is, is true.",0
"&=laughs, &-huhuh.",1
"&-eh my problem is I don't speak so my, my conversation is &-eh is very poor.",0
"&-hm well.",1
"&-hm I have to think all the time in in Spanish so that &-eh when I have to speak is very difficult, because I translate &+lit &-eh literal I don't know if, <literal> [>].",0
"sí, sí, have you speak a lot of time &-eh because &-eh &-uf, &-eh so &-eh &-eh &-oh, sorry, &=laughs.",0
"&-uh?",1
"is very difficult, I don't.",0
"&=laughs.",0
"thank you, thank you.",0
"&-eh &-oh okay, I, I, I start in the in the in the school when I &-eh I was very young but &-eh about &-eh twenty years y and now I have &-eh I have to &-eh to study all the time so my my English is &-eh forget, <forget> [>].",0
"<&-huhuh> [<], &-huhuh.",1
"so that I have to remember all all the word all the all the gramática.",0
"<&-huhuh> [>].",1
"<so is> [<] very &+diff difficult &-eh because I, I don't remember I, I, I have a lot of years that I don't don't study.",0
"yes, is &-eh my universíty is &-eh is a a distant.",0
"all the all the all the degree is &-eh a distant &-eh from internet.",0
"&-huhuh.",1
"&-eh you have in the the forum &-eh you write and and the teacher &-eh tell you all all the thing that you need.",0
"yes, yes, I am, I am a a functionary &-eh.",0
"&-ah.",1
"&-eh so I have &-eh time &-eh and I study in <in my house> [>].",0
"<by the night> [<] because I have I have two son &-eh two children.",0
"so is very.",0
"is very difficult, take a time.",0
"&-ah the little have &-eh three year.",0
"<&-ah> [>]!",1
"<and> [<] and the &-eh old is &-eh have &-eh has &-eh five year, three and five.",0
"<creo> [<] very much, very much, very much!",0
"&-eh &-eh only &-eh is this is this is the first year that I has in the university.",0
"&-huhuh.",1
"&-eh in this university is, the first universíty that I have &-ah, that I am so this is &-eh very, very good <by now (.) by now> [>], by now, I am, I am happy, in the university.",0
"about &-eh ten, &-eh fifteen.",0
"&=laughs.",0
"compaginar.",0
"&-ah, &=laughs.",0
"yes, this is very good &-eh my my parents &-eh.",0
"&-huhuh.",1
"my father and my mother &-eh really are very very occupiate, occupiate?",0
"&-huhuh.",1
"&-eh with &-eh with her &-eh &-eh &-hm grandchild.",0
"yes.",0
"&-ah.",1
"&-eh my father and my mother live in, in Madrid and and my sister &-eh live &-eh.",0
"together &-eh the house together to to they and and she has &-eh two children too, and all the afternoon the &-eh she leave the the child to my to my &+pa to my father and my mother.",0
"&-huhuh.",1
"so all the afternoon they are very occupate.",0
"&=laughs, yes, yes.",0
"&=laughs.",1
"xxx.",0
"sí then they are they go to the to the to the bed and and the father and the mother go all all the night with their child their children and they are very bad so all the night they wake up and and and go to the to the parents.",0
"&-oh dear, that's hard work if they wake up at night too, &-eh es es &-ehm es difícil &-eh sí &-ehm &-eh se &+a &+a acostan &-eh &+p, is that right?",1
"wake up, that's wake up, isn't it?",1
"&-eh levantar.",0
"&-eh.",1
"no.",0
"in &-ehm.",0
"xxx English.",0
"I know what you.",1
"xxx.",0
"no, no tenemos exactamente &-eh una &-eh palabra por chalet en English pero tenemos &-eh la palabra chalet pero no &-ehm es &-eh igal &-ehm &-eh it's &-eh a sort of I think it we would just say, we would just call it a house like like we would say casa, we don't really have a different word &-ehm for different kinds of of houses very much.",1
"<&-huhuh> [>] &-hm okay.",0
"no &-eh &-eh out &-eh about &-eh &+thir &-eh &+fif &-eh fifteen &-eh, no, fifteen no &-eh &+fif &-oi!",0
"&-eh quince, fifteen.",0
"fifteen, &-huhuh.",1
"fifteen kilometers.",0
"&-huhuh, &-huhuh!",1
"&-eh in &-eh in a &-oh.",0
"a sub +/.",1
"&-eh ai one &-eh one moment please, in a in a town &-eh er &-eh small, &-eh in a small &-eh town.",0
"yes, &-eh in the middle, in the centre.",0
"y.",1
"in the centre, so I go in in the car to the to the underground and then the underground I, I move &-eh to my to my job, <to my work> [>].",0
"&-eh I, yes &-eh el &+o only by the morning is very &-eh very full so &-eh you &-eh &-eh sometimes you have to to leave &-eh one and and then you have to to &-eh to wait &-eh another one.",0
"&-huhuh.",0
"&=laughs.",0
"&=laughs, I have a a few, few time, but, but I, I like &-eh play to to paddle, I don't know if, if paddle is the same, is a game in, in English?",0
"&-eh is similar to tennis.",0
"&-oh yea &+ba <badminton> [>].",1
"<xxx> [<] no.",0
"is badminton, no.",1
"no is <badminton> [>].",0
"&-eh you have &-eh the game have a wall in in the end and the the ball can can do it you can &-eh hit it and you can pull the, then.",0
"&-eh no is &-eh is is a middle in in &-eh squash and tennis.",0
"&-hm.",1
"&-huhuh.",0
"&-ah &+pe pero no voy, no voy andar.",1
"&=laughs.",1
"&=laughs.",0
"muy bien, pues &-eh my wife &-eh she she want &-eh to speak a lot of with people &-eh in English &-eh, she &-eh she stay &-eh &-eh sometime with with other person in &-eh in a cafe and and they speak one hour and in English and then one hour in in in Spanish.",0
"&-huhuh, Spanish.",1
"sí, &-eh, yes, she she stay with other person and she and she like a lot of speak in English she has a very bad a very bad her &-eh level that I.",0
"&-huhuh, &-huhuh.",1
"so but she she.",0
"yes, yes, yes, okay, &-ehm &-eh where you from &-eh another another question, where do you live okay, &-ah is the first time you use Skype?",0
"&-huhuh.",0
"<&-eh &+per> [>].",1
"<xxx> [<], yes, yes, yes, tell me, tell me.",0
"&-huhuh, &-eh they have su &-eh &-eh their &-eh software <&-eh you can> [>], okay.",0
"<yes> [<] yea, &-huhuh, ¿y tú?",1
"yes &-eh this is the first time that I have to use that I use &-eh this this software I, I don't &-eh use it &+ante &+be before.",0
"&-huhuh, &-huhuh, &-huhuh.",1
"okay, start with the stak with &-eh the task one?",0
"yes, let's do that.",1
"okay, I go there, okay &-oh xxx &-eh four picture and we have to to find the the difference.",0
"yes, yes we do, so we'll do the first one in English.",1
"I, I start with the first, okay?",0
"&-hm you tell me, yea, &-huhuh.",1
"I see one, two, three, four, four motor four motorcycle.",0
"four?",1
"four, one, two, three, four, yes.",0
"xxx, three.",1
"you only three?",0
"well, &-eh, perhaps there are four I'm not sure, I can see one in the front and a yellowy one behind, yes, perhaps there are four, (.) it's difficult to see I it's.",1
"&-ah, sí, yes &-eh the three and the four are very very very together.",0
"&-ehm yes &-eh all right well, we'll see if we can &+s find any other differences, I I think, I'm not sure I I &+sp there are possibly four that I can see, yea.",1
"okay &-eh in the background I see a car.",0
"yes.",1
"a, a red car.",0
"no, mine is a grey car.",1
"grey.",0
"grey.",1
"car?",0
"&-ah okay.",0
"xxx, yes this is the difference, okay, but now start with the second picture?",0
"rosa.",0
"rosa, ¿rosa?",1
"&-ehm ¿gris?",1
"naranja.",0
"naranja.",0
"yea, naranja &-ehm.",1
"naranja, &-huhuh.",0
"&-eh beige beige.",1
"<&-hm> [<].",1
"well.",1
"xxx, blanco.",0
"&-huhuh.",0
"xxx es lo diferente sí xxx okay now the third &-eh the third picture.",0
"&-huhuh.",1
"and the background is a a &-eh a table cheese a table cheese?",0
"&-eh.",0
"&-eh yes, checkbook, &+check, checkboard, yes, &-huhuh.",1
"&-eh the first ball is green?",0
"xxx.",0
"&-eh ah &-eh the first ball &-eh a a at the bottom or at the.",1
"&-eh the first ball in the in the upper left hand corner.",0
"upper left yes is green, sí.",1
"yes the second in the <middle is a blue> [>] and the third is is &-eh red.",0
"<yep, yes, yes> [<] yea, pink, pink red.",1
"pink no, I see red.",0
"&+pi &-ah well, mine is &+p rose, rose, rosa &-ehm is more pink than red, I would say.",1
"&-hm, I see red so this is the difference now, then is <purple, yellow blue, green, red, purple> [>].",0
"<&-huhuh yep yea yea> [<] green, pink, purple.",1
"&-ah, okay, the red &-eh you see pink.",0
"I see pink, my husband tells me I'm colour blind so, &=laughs, &+a and what about shiny?",1
"are your ball shiny?",1
"shiny?",0
"I don't understand shiny.",0
"&-ah brilliante &-eh no no &-ah there are &-eh &-hm.",0
"opaco.",1
"es &-ehm &-eh es la misma palabra más o menos &+p &-eh opaque, pero &-eh es un &+differen, porque de todos, &-oh sorry, I'm supposed to speak English, all the balls in this picture that I'm looking at are shiny and they're not they're not opaque and they reflect the background.",1
"&-huhuh, &-ah no, I, I don't &-eh I don't &-eh my my balls are &-eh opaque and I &-eh they don't &-eh &+r reflects?",0
"&-eh no, yes, that's right they don't reflect.",1
"don't reflects.",0
"well, that's the difference then, i think.",1
"yes, is the difference, pink and and reflects and shiny.",0
"right.",1
"okay, the four?",0
"siete.",1
"sorry?",1
"verja.",0
"&-eh ¿verja?",0
"v@l i@l.",1
"v@l e@l.",0
"r@l.",1
"v@l e@l e@l e@l e@l.",0
"e@l, right.",1
"pomo.",0
"&-huhuh.",1
"okay, okay this is &-eh this is very good I, I, I we &+ha, we, we meet &-eh the all the difference I <I believe> [>].",0
"<we've found them> [<] all, yes.",1
"&-ehm, okay.",0
"&-eh.",0
"okay.",0
"yes, yes, I &-eh can &-eh I can see the &-eh the picture.",0
"right, okay, do you want to do do you want to tell me about number one then?",1
"okay, start with the number one, &-eh I see a in the background a a table cheese other time.",0
"yes, &-huhuh.",1
"in in in the the first ball in the &-eh upper left hand corner it's red?",0
"&-huhuh, yea.",1
"&-eh.",0
"is it opaque?",1
"is opaque.",0
"yes, &-huhuh.",1
"and then &-eh bottom &-eh to this &-eh ball.",0
"&-huhuh.",1
"&-eh a big &-eh ball &-eh &-ehm &+bri brilla brilla?",0
"yes &+b &-eh shiny, shiny ball.",1
"siny, sining.",0
"shiny sh sh sh sh sh it's a sh sound s@l h@l i@l n@l &-eh y@l.",1
"&-ah shiny?",0
"shiny, &-huhuh.",1
"shiny ball &-eh purple?",0
"&-huhuh, it's xxx, yes.",1
"&-eh to the right of this ball.",0
"&-huhuh.",1
"&-eh is a a siny, &-eh shiny blue, a shiny blue.",0
"that's right, yes.",1
"&-eh ball bottom to this ball.",0
"yea.",1
"there a a ball &-eh a ball &-eh shiny green.",0
"yes.",1
"&-eh and an the top of this ball is a purple &-eh opaque purple.",0
"&-huhuh, yea.",1
"in at the top of this ball there &-eh are a yellow a yellow shiny yellow.",0
"yes, shiny, yes, yes.",1
"in the lower &-eh right hand corner there is a a a shiny red.",0
"yes, or pink.",1
"ball very big, very big, very big, so.",0
"yes, yes, yes, yes, I've got all that, okay, so what are the síze of your of the balls in your picture because there's no difference between the colours and the shininess or &-ehm opaqueness of the balls.",1
"yes, the more, the more small, the smaller is &-eh yellow.",0
"sorry, the smallest one is which one?",1
"the yellow one?",1
"&-ah in my picture the smallest one is the blue one in the middle.",1
"&-ah, no, &-eh the mine the blue is &-eh is the third more big.",0
"no, the blue is the smallest in my picture.",1
"okay, this is the the difference.",0
"<difference yes> [>].",1
"<okay> [<].",0
"okay, right.",1
"the second the second picture &-ehm ¿empiezas?",0
"when &+j &+j &+j when you describe the balls as being on top of one another.",1
"&-oh, I I don't understand.",0
"&-huhuh, &-huhuh.",0
"pero, if you say &-ehm above, it means it's above but not.",1
"&-huhuh.",0
"or just.",1
"vale, yes, yes, I, I, I understand, I.",0
"xxx.",1
"xxx above is &-eh encima?",0
"&-huhuh, yea.",1
"pero they don't don't they are don't &-eh &-eh next to the other.",0
"&-huhuh, yes, yes, yea.",1
"and and at the top at the top there is together, no?",0
"&-eh mhm yeah at the top yea, if one is on top of the other it normally would mean that they were touching each other, okay, let's look at the at the second picture then, shall we?",1
"and I've got to do that one in Spanish so en &-eh el imagen hay un camello.",1
"&-huhuh.",0
"&-ah.",1
"&-ah well <es> [>].",1
"&-ah.",0
"okay shall we do the numero tres.",1
"yes, six, síix differences, okay I see in the, in the foreground two person.",0
"&-huhuh.",1
"the &-eh a man is speaking &-eh with a with a woman.",0
"yes.",1
"the woman has &-eh in her her left hand &-eh a bag.",0
"yes.",1
"and the man in the has in in her in his &-eh &-eh right &-eh hand ah a bottle.",0
"yes and what does he have in his left hand?",1
"&-eh I can't see &-eh he her, his &-eh left hand.",0
"you can't, there's nothing, he's holding, in my picture, he's holding a bag in his left hand.",1
"okay, this is one difference.",0
"&-huhuh.",1
"okay, okay &-eh okay, then I, I can see &-eh in the background &-eh four person, four person, four person and and three and three &-eh three person that are &-hm.",0
"serving?",1
"okay, waiter.",0
"three, three people selling or serving or.",1
"serving, okay, three person okay, &-eh the &-eh the &+p person that is &-eh buying in the in the left &-eh is a girl.",0
"<&-huhuh> [>].",1
"<that that> [<] have a a a a &-pf okay, this is very difficult.",0
"&=laughs.",1
"&-eh okay a &+trous a trouser &-eh shorts.",0
"shorts, yes, she's got shorts on.",1
"okay and and there is a pxxx.",0
"pardon?",1
"&-eh the &-eh.",0
"&-oh, yes, zapatas, sandals probably.",1
"and and another person, no, I.",0
"what colour is the girl's hair in your picture?",1
"&-eh is is brown.",0
"brown, yep, and same, same in mine.",1
"the &-eh the other person to the left of this to the right &-eh to this person.",0
"to the right, yes, yes.",1
"he has &-eh she has &-eh her hair &-eh blonde.",0
"yes, blonde hair, yes, &-huhuh.",1
"yes, the shirt is &-eh is white and.",0
"yes.",1
"and the pants are are are black.",0
"yes, yep.",1
"is black, prxxx.",0
"yep, yep.",1
"the the other person is a shirt with a shirt &-eh green.",0
"yea.",1
"and and and pants are are orange.",0
"are what, sorry &+bei sort of beigy colour, browny beige.",1
"&-eh beige?",0
"&-huhuh, &-huhuh, &-huhuh.",1
"another person &-eh to the right of this &-eh is is blonde.",0
"yes.",1
"and and and have &-eh a shirt &-eh white and and a pants &-eh shorts a short pants.",0
"yes, I think so, yes, and has she got a band round her head, in your picture?",1
"yea, I don't understand, what?",0
"has she got &-eh &-ehm &-eh something on her hair something round her hair?",1
"yes &-eh she has a &-eh, okay, a.",0
"a white, white &-eh band.",1
"yes, a white, white band, yes.",0
"yes, band, same in my picture, yea, okay.",1
"to the right of this person is a is a is a man with a shirt and a pants &-eh er of of &-eh a ranger &-eh cowboy &-eh?",0
"yes &-eh &+j jeans.",1
"jeans, okay, okay, jeans, okay.",0
"&-huhuh, yep.",1
"okay, is is the same in your picture?",0
"yes it is, it's quite difficult <to find this> [>].",1
"<okay> [<], six, six difference, and, and, and.",0
"we've only got one so far, has the the girl &-eh right in the foreground, under her red bag there's something else and I don't know what it is hanging down, have you got something there?",1
"I, I, I, I don't.",0
"I can't see &+any anything.",0
"&-eh no, I I can't see anything.",0
"no, well, that's that's the second difference then.",1
"the second, okay, the second difference .",0
"the second difference, right.",1
"&-wow!",0
"what about the screens at the top of the picture with the pictures on them have you got those?",1
"have you got pictures of of of sandwiches and so on on the screens?",1
"yes, I can see &-eh but very bad, I see &-hm I, I don't I don't meet anything &-eh is there is very bad &-eh very white in my pictures.",0
"yes, yes it's the same here, okay &-ehm and then there's a sort of &-eh a a shelf with some bottles and fruit on it, it looks like.",1
"there are one, two, three, four badly lit screens and then then a &+s something that isn't a screen I think with bottles and fruit, have you got that?",1
"and then there's one, two, three, four, five, six more screens and then some more bottles.",1
"okay, yes, I see the same.",0
"right, okay.",1
"and then &-eh two, two screens more to the right.",0
"and que yes that's right isn't this isn't very easy, is it?",1
"&-ehm, have you got bread on the counters?",1
"I, I can see &-eh bread in &-eh to the left.",0
"to the left, right and by the girl wearing the shorts there's a &+c there are a whole lot of sandwiches on the counter.",1
"&-eh the the the where where &-eh she &-eh I don't I don't understand &-eh she she is buying a a sandwich y and the the person that has &-eh that serving &-eh to her.",0
"&-huhuh.",1
"is &-eh giving a something.",0
"right.",1
"something that that I can't see.",0
"yes, I, I see the same.",0
"&-oh, right okay, &-ah!",1
"I see the, is difficult &-eh is very difficult.",0
"<y> [<].",1
"&-ay, yes, yes.",0
"hay hay &-eh &-eh lampas en el &-ehm on the ceiling?",1
"have you got lights on the ceiling?",1
"yes, I can see &-eh three, <xxx> [>].",0
"<&-ah, well I, I have> [<] more than three lights, I've got two sort of round ones in the front.",1
"oh &-eh wh &-eh what?",0
"&-eh how many you can see?",0
"I can, altogether, I can see &-ehm &-eh one, two, three, four, five, six, seven, eight, nine, ten lights.",1
"no, I, I only can see &-eh three &-eh three &-eh three &-eh &-eh &+squ three &-eh three square and one two three four five &-eh er that are &-eh.",0
"small, small lights behind them.",1
"small, small.",0
"round they, they are round &-eh.",0
"right, well, right, in the front of my picture there are two more lights on the ceiling.",1
"<&-huhuh, okay> [>].",0
"<so> [<] I think that's a difference, then.",1
"yes, this is another difference, okay.",0
"do you have a a barrier in a sort of of barrier &-eh &-eh right in the front of the picture?",1
"I I don't don't understand, I.",0
"&-oh, sí, no es un diferencia, &-oh, well, I think we've done well enough we've found four, I don't know what else there is.",1
"okay, we &-eh if you want &-eh we start with the four, the four picture, &=laughs.",0
"&=laughs, <I think we'll stop> [>].",1
"I think this is getting.",1
"&+ver difficult.",0
"we'll look in a minute when we've finished we can look and see what the other differences are (be)cause you can see &-eh &-eh podemos ver &-eh ambos imagenes &-ehm juntos &-eh a al fin del ejercicio.",1
"<xxx> [<].",0
"&-eh.",1
"estira.",1
"estira.",0
"&-ah, &-ah, &-oh, no, no, no, no, es la diferencia creo por porque &-ehm en en mi imagen no es de madera, so &-eh shall we look at the look at the two pictures together and see if we can see the other differences in the in the in the &-ehm (.) in that sixth one that we couldn't get the other two?",1
"&-oh yes those you can see the differences in the others that's all right, right, okay &-ah, the man is holding the bottle in a different &-eh el hombre tiene la batalla en una posíción diferente en &-ehm la tua.",1
"y &-ehm.",1
"y.",1
"&-eh, sí, okay, well, is that all right then &-eh Name, is that okay?",1
"todo okay, is is perfect thank you very much, thank you very much, por todo.",0
"right, so okay, that's fine, nice to have talked with you.",1
"&-eh &-eh oka I, I, I don't I don't understand now, &-eh nice?",0
"me, me, me, &-oh &-eh me &-ehm &-eh &+dis disfruto disfruto &-eh hablando con contigo it was.",1
" Spanish student says “the” it usually sounds like “de”.",0
"hola, &=laughs.",1
"&-eh, Name?",0
"hello, <hi> [>].",1
"hi.",1
"&-eh, hi.",0
"can you hear?",1
"yea?",1
"yea, &-eh, how are you?",0
"fine, how are you?",1
"&=laughs.",1
"very well, very well.",0
"okay.",1
"let's go the task two?",0
"&-ehm, yea.",1
"&-eh.",0
"&-eh, yes, &-eh, &-eh, &-eh, the first, &-eh, pictures.",0
"&-ehm, okay, the pictures or the questions?",1
"&-uhm &-hm, &-eh, &o, on my pictures, &-eh, &-eh, this is a picture the, of the room, &-hm, with the tiles black and white, &-eh, on the floor, &-eh, and the walls, &-eh, and seven balloons.",0
"yea, &-ehm.",1
"and your picture?",0
"one, two , three, four, five, six, seven, yea, seven, &-ehm yea, there's seven &-ehm balloons, &-ehm, the floor and the walls are black and white tiles, &-ehm, the one, &-ehm, the one on the left is red, &-ehm, the one beneath it is purple, &-ehm, the one in the centre is blue, and it's quite small, it's in the background, &-ehm, the other ones are, the ones on the right are, &-ehm, yellow, purple, green and the one in the far right is, &-ehm, red.",1
"&-huhuh, &-eh, on my picture, &-eh, &-uh &-oh, in the centre of the picture, &-eh, &-uh, &-eh, there is a blue one.",0
"yea.",1
"&-eh, on the right hand, &-eh on the right hand side there, there is a, the pink balloon.",0
"yea.",1
"&-eh, on the left hand side there, there is a red one.",0
"yea.",1
"&-hm, over the pink one, &-eh, there is a smaller yellow balloon?",0
"yea.",1
"&-ah &-uh, in the &+l, in the, in the lower left &+ha, in the lower left hand corner.",0
"&-huhuh.",1
"&-hm, there is a pink balloon, &-eh, bigger than que blue one, <than the blue one> [>].",0
"<&-ehm> [<] no the blue one in my picture it's, &-ehm, it's smaller.",1
"smaller?",0
"smaller, yea.",1
"&-eh, &-eh, this is a different.",0
"yea, that's the difference, yea.",1
"&-huhuh, okay, okay, good.",0
"okay, &-ehm, so, the second picture?",1
"<&-huhuh> [>].",0
"<&-huhuh> [<].",0
"<&-huhuh> [>].",0
"<&-huhuh> [>].",0
"okay.",1
"okay, okay.",0
"&-oh, difficult pictures.",0
"yea, &=laughs.",1
"this is a difficult pictures.",0
"&-ehm.",1
"&-eh, let's go.",0
"&-eh, this is picture is a fast food shop maybe, &-eh, a burger.",0
"&-ehm.",1
"in the, in the black, in the background, &-eh, I can see, &-eh, four shop assistant, waiters.",0
"okay.",1
"&-hm, behind the desk, &-eh, giving, &-eh, the clients their food.",0
"um hum.",1
"in the foreground, &-eh, I see, &-eh, a couple waiting, &-eh for the time.",0
"yea.",1
"&-uhm, &-ehm, for the time, &-uhm, &-uhm, the man, &-eh, &-eh, sweater striper, &-eh, &-eh, striped T-shirt.",0
"yea, striped T-shirt, yea.",1
"striped T-shirt, &-eh, and, &-eh, camel trousers.",0
"yea.",1
"&-eh, talking with a woman, &-eh, &-uh, &-hm, what a suit &-eh, &-eh, &-eh, black, &-eh, T-shirt.",0
"yea.",1
"and the blue jeans.",0
"yea, &-ehm, and she has a handbag in her hands.",1
"&-eh, yes?",0
"yea, <okay> [>].",1
"<yes> [<], &-eh, &-uh, &-hm.",0
"<and> [>]?",1
"<the> [<] man, the man has a bottle in the right hand.",0
"yea, &-ehm, is, the man is opening the bottle?",1
"&-eh, no.",0
"no?",1
"<no, in my picture no> [>].",0
"<in, in my> [<], in my picture he's opening the bottle, <okay> [>].",1
"&-eh, <one different> [<].",0
"one, yea, &-ehm, and he's carrying, &-ehm, a white bag as well.",1
"&-hm, no.",0
"no?",1
"okay, so two.",1
"no bag, &-eh, the, the man.",0
"okay, &-ehm.",1
"in your picture, &-eh, the man, &-eh, &-eh, has a bag?",0
"yea, a white bag.",1
"&-eh, in my picture, eh, in my picture, &-eh, the man, &-eh, hasn't a bag.",0
"okay, okay, so two, two differences then.",1
"&-huhuh.",1
"&-oh, good, good, &-eh &-uh, &-hm.",0
"&-ehm.",1
"in your picture, &-eh, &-eh, &-eh, how much, &-eh, &-eh, waiters?",0
"&-ehm, one, two, two I think?",1
"two waiters, yea.",1
"two, in my pictures, &-eh, behind the, &-oh, my picture, &-ehm, &-eh, on my pictures, &-eh, five, &+f, five.",0
"five?",1
"one, two, three, three.",0
"three waiters, okay.",1
"three waiters.",0
"so that's three differences then.",1
"three difference, three difference, &-uhm, all the other three?",0
"&-ehm, yep, is there, &-ehm, a man in your picture on the, on the right hand side?",1
"&-ehm, he's wearing, &-ehm, blue jeans and a blue shirt?",1
"yes.",0
"&-ehm and he's paying for, he's paying for food?",1
"&-hm, &-eh, the man a blue jeans in, in your pictures?",0
"yea.",1
"the man?",0
"yea, he, <he's> [>].",1
"<and> [<] the T-shirt?",0
"&-hm, &-eh, &-eh, in my picture, &-eh, the T-shirt, the man is, &-eh, black, is white, perdon.",0
"<yea> [>].",1
"<excuse me> [<].",0
"&-oh white shirt?",1
"&-huhuh.",0
"&-oh, <okay> [>].",1
"<four> [<] different.",0
"<I don't know, I don't know> [>].",0
"<&-ehm, what else> [<].",1
"there's, &-ehm, in the background there are two women, &-ehm, in the centre, &-ehm, <one of them> [>].",1
"<xxx> [<].",0
"one of them is wearing, &-ehm, white and <she> [>].",1
"<one women> [<] a T-shirt, &-eh, green?",0
"yea one wear, one's wearing green and the other one is wearing white <and> [>].",1
"<&-huhuh> [<], yes.",0
"the woman in white is looking, &-ehm, she's looking left.",1
"&-eh.",0
"at the other woman, in the green.",1
"the woman, &-eh, green.",0
"the.",1
"no.",0
"<&-eh> [<], in my pictures, &-eh, &-eh, she's, &-eh, &-eh, &-eh, waiting.",0
"yea, okay.",1
"waiting, &-eh, the water, the.",0
"to order?",1
"&-huhuh.",0
"okay, so that's, is that <five> [>]?",1
"<five> [<].",0
"five differences?",1
"five different, &-ay, another one, &=laughs.",0
"&=laughs, &-ehm, there's another woman, &-ehm, on the left of the picture, &-ehm, she's wearing white shorts and a brown top, &-ehm, and she's, she's got a bag as well and she's just waiting to order food.",1
"yes, yes, yes.",0
"is that the same, yea?",1
"yes, yes, the same.",0
"&=laughs.",1
"okay.",1
"yes, yes.",0
"&=laughs.",1
"more difficult.",0
"yea.",1
"more difficult.",0
"mm hm.",0
"<&-huhuh> [>].",0
"&-huhuh.",0
"&-ehm.",1
"what?",1
"&=laughs.",1
"wood, &-eh, tree.",0
"&-eh, yes, yes, yes.",0
"&-oh, <&-oh> [>].",1
"okay, &-ehm, okay.",1
"very good.",0
"&-huhuh.",1
"very good, very good, task two, more difficult the, the picture three.",0
"&-ehm, which?",1
"the pic, yea, yea, picture three.",1
"yes, yea, yea, picture three.",0
"very difficult.",1
"more difficult, &-eh let's go to the task three?",0
"&-ehm, where are they?",1
"&=laughs.",1
"&-eh, in United States.",0
"&-huhuh.",1
"in New York.",0
"&-oh, right.",1
"in, in London.",0
"okay.",1
"UK, London.",0
"&-huhuh.",1
"y, on, in Kenia.",0
"yea.",1
"in Kenia, &-hm.",0
"okay, <&-ehm> [>].",1
"<and> [<].",0
"yea, sorry.",1
"&-huhuh.",0
"&-ehm.",1
"and you?",0
"<&-ehm> [>].",1
"<&-eh> [<].",0
"in the, in the country of &-eh, Spanish, &-eh.",0
"&-ehm, yep, &-ehm, just Spain, &=laughs.",1
"&-ah.",0
"&-ehm to &-ehm, Barcelona, Madrid, Alicante, <&-ehm> [>].",1
"<&-huhuh> [<].",0
"I think, &-eh, Salou, yea, <and that's it> [>].",1
"<&-huhuh> [<], good, good.",0
"&-eh, &-hm, because, &-eh.",0
"<vale, vale> [<], &=laughs.",0
"&=laughs.",1
"&-oh okay.",1
"&=laughs.",1
"&=laughs.",0
"&=laughs.",1
"&-huhuh.",1
"Spanish is, &-eh, &-eh, funny, &-eh.",0
"&-huhuh.",1
"&-eh Spanish is, &-eh, the country, &-hm, &-eh, sunny.",0
"yea, &=laughs.",1
"&-huhuh.",1
"&-huhuh.",0
"&-huhuh.",1
"&-hm, vale, pues espérate, &-eh, where is she, where is she from?",0
"&-ehm, I'm from Dublin, &-ehm, which is the capital of Ireland.",1
"&-huhuh, &-ehm, is the first time, &-eh, &-eh, you use, &-eh Skype?",0
"&-ehm, no, I've used it before and when talking to, &-ehm, some of my friends who don't live, &-ehm, in Ireland.",1
"&-eh, for me, &-eh, &-eh, &-eh, yes, es, is the first, &-eh, the first use, &-eh, Skype.",0
"Skype, yea, yea, it's kind of, &-ehm, complicated to use at first.",1
"&-hm, bueno.",0
"&-eh, we need to do one more task?",0
"sorry?",1
"&-eh, &-eh, do we need to do, &-eh, more task?",0
"one more task.",0
"&-huhuh.",0
"&-eh.",0
"no?",1
"no.",0
"no?",1
"okay, &-ehm.",1
"let's go the picture one?",0
"that's okay?",0
"número uno, number one, &-hm, &-eh, this pictures, &-eh, &-eh, &-eh, of a room with, &-eh, tiles black and white, &-eh, covering, &-eh, &-eh, the walls and the floor, &-eh, &-eh, five balloons, eh, with different size.",0
"yea.",1
"in the centre, &-eh, of the picture there is a green balloon.",0
"&-huhuh.",1
"and &-eh it's size is medium.",0
"yea.",1
"on the right hand side, &-eh, there is a pink one.",0
"&-uhm, yea.",1
"on the left hand side &-eh, there is another pink balloon.",0
"yea.",1
"pink an, and purple.",0
"yea purple yea and then yea and <then> [>].",1
"<&-eh> [<].",0
"and a blue one as well.",1
"in the lower left hand corner, &-eh, there is a balloon bigger than the green &-eh, balloon and the pink balloon.",0
"&-eh, red.",0
"and the lower right hand corner there is a blue balloon, the smaller, &-eh, &-eh, of the five.",0
"in my picture, &-ehm, there is a blue balloon but it's, &-ehm, it's above the, the green balloon and above the pink balloon.",1
"&-huhuh.",0
"it's in the upper, &-ehm, upper right hand corner.",1
"&-huhuh, is a different, <is> [>] a different.",0
"<yea> [<].",1
"is a different, &-eh.",0
"&-ehm.",1
"that's okay.",0
